Day;Line;Direction;Stop name;Stop id;Theorical arrival time;Arrival time delay;Departure time delay;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Marie Curie;SEM:2071;69388;0;-51;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Auguste Delaune;SEM:2073;67656;0;38;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Auguste Delaune;SEM:2073;68856;0;-99;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Auguste Delaune;SEM:2073;69456;0;-50;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Denis Papin;SEM:2075;67740;0;41;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Denis Papin;SEM:2075;68940;0;-100;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Denis Papin;SEM:2075;69540;0;-51;;
11/08/2022;SEM:A;L'Etoile;Le Pont-de-Claix, Edmée Chandon;SEM:4382;67891;0;37;;
11/08/2022;SEM:A;L'Etoile;Le Pont-de-Claix, Edmée Chandon;SEM:4382;69091;0;-100;;
11/08/2022;SEM:A;L'Etoile;Le Pont-de-Claix, Edmée Chandon;SEM:4382;69691;0;-78;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Denis Papin;SEM:2074;64140;0;3597;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Auguste Delaune;SEM:2072;64221;0;3597;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Marie Curie;SEM:2070;64288;0;3597;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, La Rampe - Centre-Ville;SEM:2068;64348;0;3597;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Echirolles Gare;SEM:2207;64440;0;3594;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Essarts - La Butte;SEM:2066;64504;0;3595;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Essarts - La Butte;SEM:2066;68944;0;-2;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Surieux;SEM:2064;64600;0;3595;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Les Granges;SEM:2062;64711;0;3595;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Polesud - Alpexpo;SEM:2060;64800;0;3594;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Grand'place;SEM:2212;64980;0;3589;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Arlequin;SEM:2004;65085;0;3590;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, La Bruyère-Parc Jean Verlhac;SEM:2006;65149;0;3590;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Malherbe;SEM:2008;65220;0;3590;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, MC2: Maison de la Culture;SEM:2010;65318;0;3591;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Mounier;SEM:2012;65454;0;3591;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Albert 1er de Belgique;SEM:2014;65520;0;3590;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Hubert Dubedout - Maison du Tourisme;SEM:2020;67771;0;-46;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Albert 1er de Belgique;SEM:2015;68820;0;-46;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Albert 1er de Belgique;SEM:2015;69420;0;-46;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Mounier;SEM:2013;68872;0;-46;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Grand'place;SEM:2218;69300;0;-46;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Polesud - Alpexpo;SEM:2061;69420;0;-46;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Echirolles Gare;SEM:2208;69840;0;-71;;
11/08/2022;SEM:A;L'Etoile;Le Pont-de-Claix, Edmée Chandon;SEM:4382;69691;0;-52;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Denis Papin;SEM:2074;64140;0;3642;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Auguste Delaune;SEM:2072;64221;0;3642;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Marie Curie;SEM:2070;64288;0;3642;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, La Rampe - Centre-Ville;SEM:2068;64348;0;3642;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Echirolles Gare;SEM:2207;64440;0;3639;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Essarts - La Butte;SEM:2066;64504;0;3640;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Surieux;SEM:2064;64600;0;3640;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Les Granges;SEM:2062;64711;0;3640;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Polesud - Alpexpo;SEM:2060;64800;0;3639;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Grand'place;SEM:2212;64980;0;3634;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Arlequin;SEM:2004;65085;0;3635;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, La Bruyère-Parc Jean Verlhac;SEM:2006;65149;0;3635;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Malherbe;SEM:2008;65220;0;3635;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, MC2: Maison de la Culture;SEM:2010;65318;0;3636;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Mounier;SEM:2012;65454;0;3636;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Albert 1er de Belgique;SEM:2014;65520;0;3635;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Verdun - Préfecture;SEM:2018;65820;0;3597;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Mounier;SEM:2013;68272;0;-46;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Echirolles Gare;SEM:2208;69240;0;-71;;
11/08/2022;SEM:A;L'Etoile;Échirolles, La Rampe - Centre-Ville;SEM:2069;69328;0;-70;;
11/08/2022;SEM:A;L'Etoile;Échirolles, La Rampe - Centre-Ville;SEM:2069;69928;0;-70;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Marie Curie;SEM:2071;69388;0;-71;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Auguste Delaune;SEM:2073;69456;0;-70;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Denis Papin;SEM:2075;69540;0;-71;;
11/08/2022;SEM:A;Victor Hugo;Le Pont-de-Claix, Edmée Chandon;SEM:4381;64025;0;3642;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Mounier;SEM:2013;69472;0;-46;;
11/08/2022;SEM:A;L'Etoile;Grenoble, MC2: Maison de la Culture;SEM:2011;67781;0;-53;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Malherbe;SEM:2009;67860;0;-53;;
11/08/2022;SEM:A;L'Etoile;Grenoble, La Bruyère-Parc Jean Verlhac;SEM:2007;67928;0;-53;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Arlequin;SEM:2005;67990;0;-52;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Grand'place;SEM:2218;68100;0;-53;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Polesud - Alpexpo;SEM:2061;68220;0;-53;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Les Granges;SEM:2063;68316;0;-53;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Surieux;SEM:2065;68435;0;-53;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Essarts - La Butte;SEM:2067;68543;0;-53;;
11/08/2022;SEM:A;L'Etoile;Le Pont-de-Claix, Edmée Chandon;SEM:4382;69691;0;-71;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Denis Papin;SEM:2074;64140;0;3688;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Auguste Delaune;SEM:2072;64221;0;3688;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Marie Curie;SEM:2070;64288;0;3688;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, La Rampe - Centre-Ville;SEM:2068;64348;0;3688;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Echirolles Gare;SEM:2207;64440;0;3685;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Essarts - La Butte;SEM:2066;64504;0;3686;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Surieux;SEM:2064;64600;0;3686;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Surieux;SEM:2064;69040;0;-2;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Les Granges;SEM:2062;64711;0;3686;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Polesud - Alpexpo;SEM:2060;64800;0;3685;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Grand'place;SEM:2212;64980;0;3680;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Arlequin;SEM:2004;65085;0;3681;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Arlequin;SEM:2004;68805;0;-7;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, La Bruyère-Parc Jean Verlhac;SEM:2006;65149;0;3681;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Malherbe;SEM:2008;67620;0;139;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Malherbe;SEM:2008;65220;0;3681;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, MC2: Maison de la Culture;SEM:2010;67718;0;146;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, MC2: Maison de la Culture;SEM:2010;65318;0;3682;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Mounier;SEM:2012;67854;0;140;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Mounier;SEM:2012;65454;0;3682;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Albert 1er de Belgique;SEM:2014;67920;0;139;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Albert 1er de Belgique;SEM:2014;65520;0;3681;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Verdun - Préfecture;SEM:2018;69540;0;-45;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Hubert Dubedout - Maison du Tourisme;SEM:2020;67771;0;-62;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Surieux;SEM:2065;68435;0;-88;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Essarts - La Butte;SEM:2067;68543;0;-88;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Marie Curie;SEM:2071;69988;0;-71;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Auguste Delaune;SEM:2073;67656;0;77;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Denis Papin;SEM:2075;67740;0;74;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Grand'place;SEM:2212;67980;0;-17;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Arlequin;SEM:2004;68085;0;-16;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, La Bruyère-Parc Jean Verlhac;SEM:2006;68149;0;-16;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, La Bruyère-Parc Jean Verlhac;SEM:2006;68869;0;-7;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Malherbe;SEM:2008;68220;0;-16;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, MC2: Maison de la Culture;SEM:2010;69038;0;-6;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Mounier;SEM:2012;69174;0;-6;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Verdun - Préfecture;SEM:2018;68220;0;106;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Verdun - Préfecture;SEM:2018;65820;0;3672;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Hubert Dubedout - Maison du Tourisme;SEM:2020;68371;0;107;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Malherbe;SEM:2009;67860;0;-88;;
11/08/2022;SEM:A;L'Etoile;Grenoble, La Bruyère-Parc Jean Verlhac;SEM:2007;67928;0;-88;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Arlequin;SEM:2005;67990;0;-87;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Grand'place;SEM:2218;68100;0;-88;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Polesud - Alpexpo;SEM:2061;68220;0;-88;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Les Granges;SEM:2063;68316;0;-88;;
11/08/2022;SEM:A;L'Etoile;Le Pont-de-Claix, Edmée Chandon;SEM:4382;67891;0;76;;
11/08/2022;SEM:A;Victor Hugo;Le Pont-de-Claix, L'Etoile;SEM:3393;69840;0;0;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Denis Papin;SEM:2074;67860;0;31;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Denis Papin;SEM:2074;64140;0;3762;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Auguste Delaune;SEM:2072;64221;0;3762;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Marie Curie;SEM:2070;64288;0;3762;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, La Rampe - Centre-Ville;SEM:2068;64348;0;3762;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Echirolles Gare;SEM:2207;64440;0;3759;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Essarts - La Butte;SEM:2066;64503;0;3759;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Surieux;SEM:2064;64597;0;3759;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Les Granges;SEM:2062;64706;0;3759;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Polesud - Alpexpo;SEM:2060;64800;0;3752;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Grand'place;SEM:2212;64980;0;3747;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Arlequin;SEM:2004;65085;0;3748;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, La Bruyère-Parc Jean Verlhac;SEM:2006;65149;0;3748;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Malherbe;SEM:2008;68940;0;17;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, MC2: Maison de la Culture;SEM:2010;65318;0;3749;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Mounier;SEM:2012;65454;0;3749;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Albert 1er de Belgique;SEM:2014;69240;0;17;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Hubert Dubedout - Maison du Tourisme;SEM:2020;68371;0;122;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Victor Hugo;SEM:2217;69480;0;0;;
11/08/2022;SEM:A;L'Etoile;Grenoble, MC2: Maison de la Culture;SEM:2011;69581;0;-46;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Echirolles Gare;SEM:2208;69240;0;-41;;
11/08/2022;SEM:A;L'Etoile;Échirolles, La Rampe - Centre-Ville;SEM:2069;69328;0;-40;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Marie Curie;SEM:2071;69388;0;-41;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Auguste Delaune;SEM:2073;69456;0;-41;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Denis Papin;SEM:2075;69540;0;-41;;
11/08/2022;SEM:A;Victor Hugo;Le Pont-de-Claix, Edmée Chandon;SEM:4381;64025;0;3762;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Denis Papin;SEM:2074;64140;0;3807;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Auguste Delaune;SEM:2072;64221;0;3807;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Marie Curie;SEM:2070;64288;0;3807;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, La Rampe - Centre-Ville;SEM:2068;64348;0;3807;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Echirolles Gare;SEM:2207;64440;0;3804;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Essarts - La Butte;SEM:2066;64503;0;3804;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Surieux;SEM:2064;64597;0;3804;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Les Granges;SEM:2062;64706;0;3804;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Les Granges;SEM:2062;69146;0;-3;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Polesud - Alpexpo;SEM:2060;64800;0;3797;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Grand'place;SEM:2212;64980;0;3792;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Arlequin;SEM:2004;65085;0;3793;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, La Bruyère-Parc Jean Verlhac;SEM:2006;65149;0;3793;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Verdun - Préfecture;SEM:2018;68220;0;110;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Verdun - Préfecture;SEM:2018;68820;0;-62;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Hubert Dubedout - Maison du Tourisme;SEM:2020;68371;0;111;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Hubert Dubedout - Maison du Tourisme;SEM:2020;68971;0;-61;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Hubert Dubedout - Maison du Tourisme;SEM:2020;69691;0;-22;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Auguste Delaune;SEM:2073;70056;0;-70;;
11/08/2022;SEM:A;L'Etoile;Le Pont-de-Claix, Edmée Chandon;SEM:4382;69691;0;-41;;
11/08/2022;SEM:A;Victor Hugo;Le Pont-de-Claix, Edmée Chandon;SEM:4381;64025;0;3807;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Echirolles Gare;SEM:2207;68160;0;37;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Essarts - La Butte;SEM:2066;68223;0;37;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Surieux;SEM:2064;68317;0;37;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Arlequin;SEM:2004;68805;0;26;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, La Bruyère-Parc Jean Verlhac;SEM:2006;68869;0;26;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, MC2: Maison de la Culture;SEM:2010;65318;0;3794;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Mounier;SEM:2012;69174;0;27;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Verdun - Préfecture;SEM:2018;68220;0;122;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Verdun - Préfecture;SEM:2018;69540;0;-12;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Hubert Dubedout - Maison du Tourisme;SEM:2020;68371;0;123;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Denis Papin;SEM:2074;64140;0;3867;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Auguste Delaune;SEM:2072;64221;0;3868;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Marie Curie;SEM:2070;64289;0;3868;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, La Rampe - Centre-Ville;SEM:2068;64350;0;3868;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Echirolles Gare;SEM:2207;64440;0;3868;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Essarts - La Butte;SEM:2066;64502;0;3869;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Surieux;SEM:2064;64596;0;3869;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Les Granges;SEM:2062;64704;0;3869;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Polesud - Alpexpo;SEM:2060;64800;0;3859;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Polesud - Alpexpo;SEM:2060;69240;0;-8;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Grand'place;SEM:2212;64980;0;3859;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Arlequin;SEM:2004;65096;0;3860;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, La Bruyère-Parc Jean Verlhac;SEM:2006;65167;0;3860;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Malherbe;SEM:2008;68940;0;56;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Malherbe;SEM:2008;65220;0;3885;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, MC2: Maison de la Culture;SEM:2010;69038;0;57;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Mounier;SEM:2012;69174;0;57;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Albert 1er de Belgique;SEM:2014;69240;0;56;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Verdun - Préfecture;SEM:2018;68820;0;-2;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Verdun - Préfecture;SEM:2018;69540;0;56;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Hubert Dubedout - Maison du Tourisme;SEM:2020;68971;0;-1;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Hubert Dubedout - Maison du Tourisme;SEM:2020;69691;0;57;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Hubert Dubedout - Maison du Tourisme;SEM:2021;69572;0;1;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Verdun - Préfecture;SEM:2019;67920;0;36;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Albert 1er de Belgique;SEM:2015;68220;0;36;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Albert 1er de Belgique;SEM:2015;69420;0;0;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Mounier;SEM:2013;68272;0;36;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Mounier;SEM:2013;68872;0;1;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Mounier;SEM:2013;69472;0;0;;
11/08/2022;SEM:A;L'Etoile;Grenoble, MC2: Maison de la Culture;SEM:2011;68382;0;35;;
11/08/2022;SEM:A;L'Etoile;Grenoble, MC2: Maison de la Culture;SEM:2011;69581;0;0;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Malherbe;SEM:2009;68460;0;36;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Malherbe;SEM:2009;69060;0;3;;
11/08/2022;SEM:A;L'Etoile;Grenoble, La Bruyère-Parc Jean Verlhac;SEM:2007;67928;0;-41;;
11/08/2022;SEM:A;L'Etoile;Grenoble, La Bruyère-Parc Jean Verlhac;SEM:2007;68528;0;36;;
11/08/2022;SEM:A;L'Etoile;Grenoble, La Bruyère-Parc Jean Verlhac;SEM:2007;69128;0;3;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Arlequin;SEM:2005;67990;0;-40;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Arlequin;SEM:2005;68590;0;37;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Arlequin;SEM:2005;69190;0;4;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Grand'place;SEM:2218;68100;0;-41;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Grand'place;SEM:2218;68700;0;36;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Grand'place;SEM:2218;69300;0;3;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Polesud - Alpexpo;SEM:2061;68220;0;-41;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Polesud - Alpexpo;SEM:2061;68820;0;36;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Polesud - Alpexpo;SEM:2061;69420;0;3;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Les Granges;SEM:2063;68322;0;-40;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Les Granges;SEM:2063;68922;0;37;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Les Granges;SEM:2063;69522;0;4;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Surieux;SEM:2065;68448;0;-40;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Surieux;SEM:2065;69048;0;37;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Surieux;SEM:2065;69648;0;4;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Essarts - La Butte;SEM:2067;68563;0;-40;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Essarts - La Butte;SEM:2067;69163;0;37;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Essarts - La Butte;SEM:2067;69763;0;4;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Echirolles Gare;SEM:2208;68640;0;-41;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Echirolles Gare;SEM:2208;69240;0;36;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Echirolles Gare;SEM:2208;69840;0;3;;
11/08/2022;SEM:A;L'Etoile;Échirolles, La Rampe - Centre-Ville;SEM:2069;68728;0;-40;;
11/08/2022;SEM:A;L'Etoile;Échirolles, La Rampe - Centre-Ville;SEM:2069;69328;0;37;;
11/08/2022;SEM:A;L'Etoile;Échirolles, La Rampe - Centre-Ville;SEM:2069;69928;0;4;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Marie Curie;SEM:2071;68788;0;-41;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Marie Curie;SEM:2071;69388;0;36;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Marie Curie;SEM:2071;69988;0;3;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Auguste Delaune;SEM:2073;68856;0;-40;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Auguste Delaune;SEM:2073;69456;0;37;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Auguste Delaune;SEM:2073;70056;0;4;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Denis Papin;SEM:2075;68940;0;-41;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Denis Papin;SEM:2075;69540;0;36;;
11/08/2022;SEM:A;Victor Hugo;Le Pont-de-Claix, Edmée Chandon;SEM:4381;64025;0;3867;;
11/08/2022;SEM:A;Victor Hugo;Le Pont-de-Claix, Edmée Chandon;SEM:4381;69905;0;0;;
11/08/2022;SEM:A;L'Etoile;Grenoble, MC2: Maison de la Culture;SEM:2011;68987;0;0;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Malherbe;SEM:2009;69660;0;9;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Denis Papin;SEM:2075;70140;0;31;;
11/08/2022;SEM:A;L'Etoile;Le Pont-de-Claix, Edmée Chandon;SEM:4382;69091;0;-41;;
11/08/2022;SEM:A;L'Etoile;Le Pont-de-Claix, Edmée Chandon;SEM:4382;69691;0;36;;
11/08/2022;SEM:A;Victor Hugo;Le Pont-de-Claix, Edmée Chandon;SEM:4381;64025;0;3897;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Denis Papin;SEM:2074;64140;0;3897;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Auguste Delaune;SEM:2072;64221;0;3898;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Marie Curie;SEM:2070;64289;0;3898;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, La Rampe - Centre-Ville;SEM:2068;64350;0;3898;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Echirolles Gare;SEM:2207;64440;0;3898;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Essarts - La Butte;SEM:2066;64502;0;3899;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Surieux;SEM:2064;64596;0;3899;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Les Granges;SEM:2062;64704;0;3899;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Polesud - Alpexpo;SEM:2060;64800;0;3889;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Grand'place;SEM:2212;64980;0;3935;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Arlequin;SEM:2004;65096;0;3936;;
